2018-08-22 19:56:35,6
2018-08-22 19:56:37,1
2018-08-22 19:56:38,0
2018-08-22 19:56:39,3
2018-08-22 19:56:41,4
2018-08-22 19:56:42,0
2018-08-22 19:56:43,4
2018-08-22 19:56:45,4
2018-08-22 19:56:46,3
2018-08-22 19:56:48,1
2018-08-22 19:56:49,5
2018-08-22 19:56:50,5
2018-08-22 19:56:52,8
2018-08-22 19:56:53,3
